GaiaDR3Id,Gaia-RA,Gaia-DEC,Gaia-G,Gaia-BP,Gaia-RP,plx,plx-err,pmra,pmra-err,pmdec,pmdec-err,ellr,Flamesfield,SpecName,N-Spec,combSN,aveVel,vel-err,vel-var,aveFeH,feh-err,feh-var,z,mem,feh-rel
5003198881895891200,14.9828094071,-33.7621276182,18.0425,18.6216,17.339,0.0793,0.1102,0.173,0.09,-0.285,0.069,0.0957,2004.Sclcen,ET0354,10,128.76,104.61,0.133,1.44,-1.47,0.021,0.069,3.405,m,0
5003133048636671232,14.9837242617,-34.2697683774,18.4414,18.9371,17.8092,0.072,0.1915,0.175,0.143,-0.14,0.104,0.8261,2018.asa.c18,AS2251,3,40.34,132.3,0.569,1.73,-2.52,0.094,0.191,0.634,m,0
5027218950355418368,14.9840891417,-33.7180274463,18.2461,18.9312,17.4972,0.1684,0.1351,0.154,0.11,-0.089,0.08,0.0497,2018.asa.c2,AS0136,1,27.18,108.23,0.37,0.0,-2.56,0.141,0.0,3.383,m,0
5003195033604856192,14.9842435453,-33.8575689125,19.3231,19.8625,18.7505,-0.5732,0.2949,-0.153,0.245,-0.139,0.158,0.2273,2018.asa.c1,AS1535,2,28.84,121.04,0.737,0.82,-1.51,0.102,0.238,4.758,m,0
5027219362672397952,14.9844766032,-33.6753691323,17.9866,18.5729,17.2884,-0.1178,0.1155,-0.043,0.092,-0.223,0.069,0.0631,2017.sclcen3,AT04719,1,71.94,127.49,0.26,0.0,-2.13,0.042,0.0,6.428,m,0
5003198984975119872,14.9850746728,-33.746994474,18.0969,18.6443,17.4176,-0.2115,0.1257,-0.044,0.095,-0.256,0.074,0.0759,2017.sclpm,AT05808,1,52.64,106.99,0.33,0.0,-2.03,0.058,0.0,10.187,m,0
5003198473875392128,14.9856386654,-33.8175228446,19.5324,20.037,18.9125,0.1437,0.2894,0.186,0.289,0.045,0.184,0.1699,2018.asa.c16,AS5088,1,13.69,108.71,1.59,0.0,-2.01,0.254,0.0,2.204,m,0
5027232110134640384,14.9858349919,-33.5691675975,19.0362,19.57,18.3992,0.3143,0.2557,0.086,0.222,-0.241,0.147,0.2038,2018.asa.c12a,AS0330,2,24.1,115.1,0.788,1.795,-1.63,0.113,0.281,1.722,m,0
5027231702115059328,14.9858468494,-33.6116069498,17.0076,17.6922,16.2162,0.0099,0.0761,0.076,0.057,-0.198,0.042,0.1439,2004.Sclcen,ET0054,10,277.67,101.42,0.061,1.328,-1.76,0.01,0.065,1.642,m,0
5027219366966535296,14.9859786727,-33.6825169893,17.5073,18.1251,16.7091,0.0865,0.0947,0.037,0.075,-0.196,0.054,0.0555,2018.asa.c2,AS0071,1,64.82,117.82,0.24,0.0,-1.17,0.041,0.0,2.713,m,0
5027218194441124096,14.9860521279,-33.7335296835,19.5016,20.0638,18.9564,0.3627,0.3786,0.295,0.333,0.122,0.2,0.0606,2018.asa.c16,AS5058,1,14.97,113.33,1.2,0.0,-1.33,0.198,0.0,5.345,m,0
5003198680033819648,14.9863285125,-33.7787624862,17.7657,18.3828,17.0305,-0.0875,0.0934,0.153,0.077,-0.142,0.058,0.116,2017.sclcen3,AT06194,1,68.0,112.31,0.22,0.0,-1.18,0.039,0.0,1.972,m,0
5027231599036378880,14.9863695315,-33.6418932761,18.4504,19.0037,17.7968,-0.4163,0.1601,0.115,0.125,-0.133,0.093,0.1026,2018.asa.c2,AS0178,1,43.99,95.68,0.43,0.0,-1.56,0.065,0.0,7.608,m,0
5027219470048735744,14.9864494905,-33.6604391087,19.0722,19.5948,18.4091,-0.3669,0.2328,-0.273,0.218,-0.036,0.139,0.079,2018.asa.c12a,AS0342,2,26.59,92.79,0.877,0.692,-2.57,0.154,0.339,4.594,m,0
5003195033605102336,14.9869752656,-33.8521642017,18.9874,19.4849,18.3818,-0.0311,0.198,0.073,0.179,-0.135,0.123,0.2188,2017.sclpm,AT06965,1,35.68,111.95,0.51,0.0,-1.25,0.08,0.0,0.077,m,0
5003198984975127040,14.9873999373,-33.7380080769,17.9485,18.5662,17.1968,0.0037,0.118,-0.074,0.094,-0.114,0.07,0.0643,2017.sclpm,AT05680,1,60.94,109.37,0.26,0.0,-1.12,0.044,0.0,3.531,m,0
5003198473874059008,14.9886134547,-33.8138428448,19.1809,19.6537,18.5676,-0.2565,0.2289,0.03,0.221,-0.072,0.137,0.1638,2018.asa.c1,AS1473,1,21.65,107.46,0.97,0.0,-2.1,0.158,0.0,1.506,m,0
5027231800896976768,14.9886842746,-33.5973337682,18.8343,19.3554,18.1999,-0.4013,0.202,0.001,0.168,-0.155,0.119,0.1635,2017.sclcen3,AT03714,1,41.13,104.94,0.52,0.0,-2.21,0.084,0.0,4.694,m,0
5027219362672397824,14.9887088325,-33.6756200423,19.0126,19.4714,18.357,0.3131,0.225,-0.148,0.194,-0.217,0.132,0.0606,2018.asa.c12a,AS0319,2,21.98,98.04,0.896,2.068,-1.9,0.128,0.309,5.157,m,0
5003198572658210432,14.9887603993,-33.7954444288,18.7378,19.2764,18.0707,-0.5102,0.175,-0.142,0.159,-0.031,0.107,0.1379,2017.sclcen3,AT06378,1,39.92,113.04,0.43,0.0,-1.14,0.07,0.0,10.103,m,0
5003198881895883392,14.9895194049,-33.7746643155,18.9406,19.4094,18.3405,0.1619,0.1914,-0.223,0.173,-0.065,0.124,0.1092,2018.asa.c17,AS0305,1,24.81,111.59,1.05,0.0,-2.25,0.143,0.0,4.544,m,0
5027218194441116800,14.9897598848,-33.7359050638,19.2307,19.8394,18.6034,0.3258,0.273,0.548,0.257,-0.468,0.157,0.0605,2018.asa.c17,AS0383,1,18.65,114.17,0.96,0.0,-0.93,0.151,0.0,5.137,m,0
5027232041415156608,14.9899591008,-33.5801714666,18.8157,19.3601,18.1462,0.0594,0.2254,0.055,0.183,-0.344,0.13,0.1877,2018.asa.c12a,AS0273,2,28.64,108.22,0.637,0.533,-1.45,0.092,0.031,3.384,m,0
5027219848005326208,14.9900279236,-33.642357722,17.5746,18.193,16.8182,0.073,0.0965,0.188,0.073,-0.211,0.055,0.101,2004.Sclcen,ET0238,10,182.06,114.73,0.091,2.056,-1.56,0.015,0.052,1.816,m,0
5003198920551987072,14.9907513837,-33.7586148251,18.7582,19.3171,18.0748,0.1531,0.1783,0.134,0.144,-0.061,0.11,0.0873,2018.asa.c16,AS0254,1,26.91,107.24,0.71,0.0,-1.05,0.103,0.0,2.175,m,0
5027218198737898752,14.9908510029,-33.7312475528,17.3881,18.0252,16.5762,0.0485,0.0862,0.11,0.067,-0.191,0.05,0.055,2018.asa.c2,AS0064,1,77.69,118.23,0.21,0.0,-1.15,0.034,0.0,0.510,m,0
5027232041415160448,14.9911042698,-33.5739209564,18.4817,19.0364,17.8277,-0.3381,0.1811,0.055,0.157,-0.116,0.107,0.1966,2018.asa.c2,AS0186,1,34.88,120.04,0.48,0.0,-1.94,0.087,0.0,3.836,m,0
5027218950355406464,14.9912956556,-33.7225509801,18.2375,18.8064,17.5351,-0.0203,0.1353,0.086,0.108,-0.165,0.08,0.0469,2017.sclcen2,AT05438,1,61.26,121.11,0.32,0.0,-1.49,0.046,0.0,0.096,m,0
5027218950355406336,14.9920041154,-33.7206367115,18.6034,19.1588,17.9357,0.338,0.1736,0.008,0.136,-0.089,0.101,0.045,2018.asa.c16,AS0219,1,23.15,101.05,0.67,0.0,-0.96,0.118,0.0,5.417,m,0
5003192319185478656,14.9920521746,-33.9392012099,18.6892,19.1699,18.0331,0.116,0.1796,0.258,0.125,-0.272,0.101,0.3433,2017.sclpm,AT07545,1,46.23,100.85,0.46,0.0,-2.31,0.076,0.0,2.297,m,0
5003195067964846720,14.9921759186,-33.8452655033,19.5121,19.9418,18.935,-0.3391,0.2945,0.319,0.276,0.246,0.178,0.2076,2018.asa.c16,AS5065,2,27.35,120.88,0.698,1.129,-2.04,0.123,0.189,8.558,m,0
5003198886192249472,14.9926967619,-33.7640775895,17.3067,17.9782,16.5285,-0.0159,0.0729,0.162,0.061,-0.213,0.045,0.0937,2004.Sclcen,ET0132,10,209.72,101.66,0.077,0.942,-1.5,0.012,0.039,2.355,m,0
5027219362672400000,14.9927126847,-33.6750510271,19.1775,19.5978,18.5659,0.3135,0.2524,0.813,0.247,-0.282,0.147,0.0593,2018.asa.c1,AS1474,1,17.26,106.59,0.96,0.0,-1.63,0.175,0.0,8.734,m,0
5027219160810565888,14.9927575829,-33.6857405364,17.2799,17.9429,16.4685,0.1129,0.0838,0.154,0.072,-0.167,0.049,0.0485,2004.Sclcen,ET0071,10,207.17,105.59,0.076,0.746,-1.38,0.013,0.059,1.869,m,0
5027232045712439936,14.9929744698,-33.5779071619,17.5865,18.2355,16.8236,-0.1752,0.1057,0.039,0.085,-0.106,0.061,0.1908,2004.Sclcen,ET0240,10,186.8,105.37,0.088,0.455,-1.37,0.014,0.05,3.219,m,0
5027219843708814464,14.9929869346,-33.6450086188,19.4366,19.897,18.7905,0.907,0.2976,0.503,0.284,-0.256,0.182,0.0968,2018.asa.c1,AS1580,1,18.27,122.82,1.2,0.0,-1.62,0.169,0.0,10.358,m,0
5027218194441134592,14.9933207977,-33.7310900431,19.4109,19.9237,18.7996,-0.103,0.2921,0.01,0.285,0.001,0.173,0.0532,2018.asa.c16,AS0430,1,14.59,119.49,1.12,0.0,-1.65,0.212,0.0,0.885,m,0
5003193865373719936,14.9950219011,-33.9098991356,18.9803,19.508,18.335,0.066,0.2197,-0.012,0.166,-0.218,0.123,0.3002,2018.asa.c1,AS1375,1,30.1,111.22,0.67,0.0,-1.76,0.102,0.0,0.982,m,0
5027218984715162240,14.9951660025,-33.7143092251,18.6862,19.1085,18.1487,0.47,0.1771,0.29,0.142,-0.186,0.108,0.0387,2018.asa.c16,AS0239,1,20.73,120.68,0.78,0.0,-1.17,0.135,0.0,7.998,m,0
5027218194441144704,14.9952843709,-33.7280829525,19.2121,19.765,18.6034,-0.093,0.2683,0.313,0.27,-0.47,0.158,0.0488,2017.sclcen2,AT05514,1,33.63,123.05,0.59,0.0,-1.66,0.09,0.0,4.918,m,0
5003195067964844416,14.995525686,-33.8482011045,18.5935,19.195,17.8854,0.0887,0.1589,0.095,0.127,-0.127,0.093,0.211,2018.asa.c16,AS0217,1,35.27,118.83,0.52,0.0,-1.96,0.088,0.0,0.467,m,0
5027218194441118464,14.9958420268,-33.7359420622,19.5389,19.9661,18.9614,-0.1997,0.3396,0.1,0.316,-0.144,0.198,0.0568,2018.asa.c16,AS5090,2,21.46,106.58,0.609,1.904,-1.17,0.125,0.262,0.427,m,0
5027219401326270336,14.9958886503,-33.6694575072,18.7223,19.2864,18.0567,-0.0458,0.1799,0.005,0.149,-0.195,0.108,0.0644,2018.asa.c12a,AS0249,2,35.44,100.6,0.561,2.046,-1.41,0.072,0.038,0.924,m,0
5027218194441157376,14.9959703423,-33.7240785664,18.7223,19.2857,18.051,-0.1381,0.1814,-0.187,0.144,-0.06,0.109,0.0446,2017.sclcen3,AT05461,1,46.52,104.08,0.44,0.0,-1.26,0.061,0.0,4.137,m,0
5027218194441113088,14.9972793004,-33.7400932679,19.1863,19.6699,18.5725,0.0242,0.2498,0.25,0.239,-0.08,0.148,0.0607,2018.asa.c1,AS1480,2,38.88,106.39,0.636,0.199,-2.33,0.095,0.038,1.122,m,0
5027218984715158784,14.9973294928,-33.7153201695,19.4177,19.9772,18.7896,-0.2362,0.3142,-0.027,0.295,-0.209,0.182,0.0374,2018.asa.c1,AS1569,1,23.19,107.05,0.9,0.0,-1.53,0.131,0.0,1.022,m,0
5027219401328730240,14.9985335844,-33.6588582809,17.6815,18.3013,16.9307,0.0457,0.1018,0.231,0.084,-0.345,0.06,0.077,2004.Sclcen,ET0244,10,152.72,112.65,0.106,1.063,-1.39,0.017,0.045,10.004,m,0
5027218984715713792,14.9988031969,-33.7103054367,19.1698,19.651,18.5712,-0.0779,0.262,0.048,0.263,-0.089,0.157,0.0342,2018.asa.c1,AS1468,2,34.44,123.5,0.533,0.052,-1.82,0.09,0.032,0.258,m,0
5027232041415163264,14.9989152192,-33.5703389498,18.4969,18.9871,17.8653,-0.0577,0.1921,0.177,0.155,-0.135,0.107,0.2013,2018.asa.c2,AS0191,2,58.18,110.27,0.339,0.214,-2.22,0.057,0.005,0.788,m,0
5027231839554010752,14.9989683874,-33.5867258906,18.1727,18.7022,17.5002,0.0561,0.1568,0.188,0.137,-0.186,0.088,0.1777,2018.asa.c2,AS0126,2,72.12,127.09,0.232,0.826,-2.21,0.044,0.005,0.435,m,0
5003195514641463808,14.9994681982,-33.8262094634,18.9678,19.5277,18.3206,0.0704,0.1984,0.068,0.177,-0.048,0.119,0.1783,2018.asa.c1,AS1369,1,31.71,111.23,0.63,0.0,-1.43,0.091,0.0,1.173,m,0
5003193865373717376,14.9995800061,-33.9149884962,19.503,19.9228,18.8803,0.0209,0.3208,0.144,0.268,-0.261,0.183,0.3067,2018.asa.c16,AS5046,1,13.66,107.31,1.52,0.0,-1.64,0.228,0.0,0.330,m,0
5003193899733463040,14.9999778173,-33.9014940157,19.2371,19.7379,18.5996,0.1951,0.2594,-0.082,0.214,-0.129,0.146,0.287,2018.asa.c1,AS1508,1,27.39,106.7,0.77,0.0,-1.6,0.11,0.0,1.502,m,0
5003195067964843776,14.9999893961,-33.84851843,18.5258,19.0142,17.8606,-0.0816,0.1509,0.251,0.123,-0.253,0.09,0.2103,2017.sclpm,AT06922,1,35.77,113.27,0.59,0.0,-2.52,0.106,0.0,2.858,m,0
5003198920551987456,15.0002023876,-33.7580120085,18.1201,18.6557,17.4278,0.3059,0.1359,-0.013,0.105,-0.111,0.079,0.0822,2017.sclpm,AT05946,1,58.76,104.36,0.32,0.0,-2.48,0.06,0.0,7.916,m,0
5027238230465409280,15.0002195699,-33.4439893386,17.3892,17.9893,16.6532,-0.1851,0.1107,0.098,0.078,-0.093,0.056,0.3846,2003.Scl04a,scl_04_018,2,40.97,95.54,0.497,0.826,-2.1,0.07,0.103,4.061,m,0
5027231633393112064,15.0002449537,-33.6245205034,18.2871,18.8485,17.607,-0.314,0.1538,-0.145,0.115,0.044,0.084,0.1238,2017.sclcen3,AT04016,1,42.36,105.32,0.38,0.0,-1.43,0.066,0.0,9.496,m,0
5027219848005326720,15.000307929,-33.642884589,16.7893,17.5273,15.9056,-0.0014,0.0654,-0.055,0.05,-0.124,0.038,0.0982,2018.asa.c2,AS0027,1,110.55,111.22,0.15,0.0,-1.24,0.023,0.0,9.597,m,0
5027219190873703168,15.0005048682,-33.6779936147,18.5829,19.0804,18.0097,0.1738,0.1646,0.132,0.135,-0.24,0.099,0.0525,2018.asa.c12a,AS0211,2,40.3,113.09,0.57,0.442,-1.7,0.067,0.084,1.356,m,0
5003194861806163840,15.0013138732,-33.8582938934,18.8857,19.3569,18.2526,0.0627,0.1968,0.051,0.157,0.061,0.119,0.2242,2018.asa.c1,AS1345,2,58.61,94.83,0.403,0.694,-2.36,0.061,0.022,4.070,m,0
5003198680033819776,15.0015155525,-33.7748782425,19.3709,19.7317,18.7243,0.0638,0.2622,-0.009,0.258,-0.185,0.157,0.1049,2018.asa.c1,AS1551,1,21.49,115.05,1.06,0.0,-1.17,0.135,0.0,0.352,m,0
5027218125721616640,15.0020720015,-33.7450083349,19.321,19.7823,18.7036,0.5599,0.2991,0.17,0.28,-0.082,0.177,0.0643,2017.sclcen3,AT05770,1,24.06,100.77,0.9,0.0,-1.95,0.137,0.0,4.558,m,0
5027233518883915264,15.0020824044,-33.565264809,19.1071,19.5836,18.517,0.1799,0.2823,0.19,0.263,-0.352,0.159,0.2085,2018.asa.c12a,AS0352,2,25.67,114.93,0.794,0.299,-1.6,0.106,0.256,1.642,m,0
5003195518937893632,15.0020864359,-33.8265618923,17.1385,17.7658,16.3876,0.0096,0.0653,0.024,0.056,-0.114,0.04,0.1783,2004.Sclcen,ET0121,1,73.53,118.7,0.24,0.0,-2.45,0.042,0.0,2.341,m,0
5027219160811093504,15.0023603414,-33.6934450327,17.4961,18.1839,16.7201,-0.0853,0.0908,0.123,0.07,-0.186,0.053,0.0361,2018.asa.c12a,AS0070,3,118.08,122.15,0.154,1.152,-1.3,0.021,0.036,1.926,m,0
5027219843708823936,15.0033029604,-33.6410585799,18.165,18.7285,17.4667,0.1931,0.137,0.143,0.105,-0.209,0.078,0.1002,2017.sclcen2,AT04222,1,66.93,117.75,0.27,0.0,-1.55,0.042,0.0,1.852,m,0
5027219087794417024,15.0039243493,-33.7014301684,19.1519,19.6725,18.5316,0.1148,0.2525,0.09,0.256,-0.181,0.151,0.0303,2017.sclpm,AT05102,1,38.51,112.1,0.56,0.0,-1.24,0.074,0.0,0.198,m,0
5003198508235130240,15.0040849274,-33.802485086,18.6912,19.2111,17.9929,-0.5787,0.163,0.188,0.144,-0.188,0.101,0.1431,2017.sclpm,AT06433,1,45.08,128.98,0.49,0.0,-1.66,0.066,0.0,14.568,m,0
5027219190873694976,15.0042426164,-33.6807206285,19.0481,19.5634,18.4503,-0.2261,0.2369,0.176,0.212,-0.296,0.137,0.0477,2018.asa.c16,AS0332,2,43.1,111.23,0.442,1.25,-1.95,0.069,0.186,2.799,m,0
5027244621376744064,15.0047066942,-33.3679189929,16.8209,17.4703,16.0447,-0.0376,0.0715,-0.01,0.063,-0.16,0.042,0.4956,2003.Scl04a,scl_04_005,2,72.43,97.33,0.254,0.055,-2.03,0.038,0.03,4.795,m,0
5003144971465987328,15.0047745987,-33.989266173,18.2708,18.7588,17.6103,-0.0141,0.1397,0.148,0.103,0.059,0.081,0.4139,2017.sclpm,AT07794,2,64.8,131.59,0.725,0.3,-3.89,0.2,0.006,9.494,m,0
5003198916255638144,15.0056129847,-33.7545898569,18.8716,19.2553,18.3368,0.0957,0.1932,0.092,0.165,-0.217,0.116,0.0754,2018.asa.c16,AS0287,1,18.76,113.48,0.87,0.0,-1.54,0.155,0.0,0.424,m,0
5003194866102866048,15.0060746253,-33.8546221351,17.47,18.0472,16.7659,-0.0163,0.083,0.111,0.071,-0.131,0.048,0.2178,2018.asa.c1,AS1023,2,125.57,111.18,0.155,7.974,-1.84,0.022,0.058,0.536,m,0
5027219779285853696,15.0061842227,-33.6638208969,17.4104,18.1163,16.6109,0.0842,0.0862,0.069,0.069,-0.124,0.05,0.0684,2017.sclcen3,AT04529,1,78.16,112.49,0.23,0.0,-1.17,0.034,0.0,1.715,m,0
5003195445921976832,15.0067446456,-33.8377391829,19.3734,19.8634,18.769,0.1261,0.2573,-0.33,0.247,-0.139,0.157,0.1932,2018.asa.c1,AS1554,2,38.69,122.52,0.615,1.222,-2.09,0.09,0.097,3.760,m,0
5027219190873749248,15.0078532758,-33.6695796296,18.9405,19.4694,18.2938,-0.1924,0.2274,-0.221,0.189,0.274,0.131,0.0604,2018.asa.c17,AS0304,1,18.35,101.75,1.24,0.0,-1.7,0.165,0.0,10.961,m,0
5003198611314344448,15.00802628,-33.7867166794,17.9117,18.5252,17.175,0.0045,0.1018,0.18,0.093,-0.142,0.063,0.1195,2017.sclpm,AT06289,1,59.99,110.09,0.31,0.0,-1.34,0.045,0.0,1.190,m,0
5003195445921975168,15.0083081569,-33.8396773721,18.7787,19.3596,18.1307,-0.2027,0.1822,0.341,0.145,-0.301,0.111,0.1957,2017.sclpm,AT06830,1,41.9,99.11,0.43,0.0,-1.31,0.068,0.0,6.068,m,0
5027219190873694848,15.0090125586,-33.6812532908,19.0123,19.5143,18.3769,-0.2899,0.2266,0.085,0.19,-0.317,0.132,0.0451,2018.asa.c1,AS1385,1,28.98,105.23,0.88,0.0,-1.42,0.101,0.0,4.520,m,0
5027219195170303616,15.0092860092,-33.6725007412,17.6732,18.3099,16.908,4.0E-4,0.1009,0.046,0.078,-0.119,0.058,0.0561,2004.Sclcen,ET0242,1,48.3,117.24,0.41,0.0,-1.34,0.056,0.0,0.688,m,0
5003133289154858880,15.0099568407,-34.2210306278,18.5927,19.1128,17.913,0.3327,0.2122,0.091,0.156,-0.15,0.112,0.7514,2018.asa.c18,AS2169,2,28.1,110.24,0.547,5.093,-1.84,0.096,0.35,2.504,m,0
5027219195170303744,15.010051456,-33.6722441288,16.923,17.5609,16.1349,-0.0639,0.0672,-0.041,0.052,-0.034,0.038,0.0563,2018.asa.c2,AS0037,2,177.04,120.07,0.108,0.697,-2.51,0.018,0.01,13.057,m,0
5027219126450866816,15.010273306,-33.6879359033,18.0588,18.6715,17.3445,-0.1171,0.1384,0.047,0.114,-0.115,0.077,0.0368,2018.asa.c2,AS0112,2,73.0,118.83,0.212,0.336,-1.22,0.037,0.08,0.931,m,0
5003195656377176320,15.0105691176,-33.8000600745,19.4697,20.0237,18.8597,-0.155,0.2887,-0.174,0.279,-0.054,0.177,0.138,2018.asa.c16,AS5007,1,15.05,114.7,1.19,0.0,-1.28,0.196,0.0,1.113,m,0
5027234519613598592,15.0112185058,-33.507029991,17.5411,18.1853,16.795,-0.0225,0.1031,-0.014,0.085,-0.214,0.058,0.2931,2004.Sclcen,ET0241,1,24.93,111.9,0.76,0.0,-1.68,0.111,0.0,5.316,m,0
5027218125721630208,15.0112318418,-33.740438308,18.9056,19.4529,18.25,-0.2597,0.1973,0.04,0.17,-0.119,0.118,0.054,2018.asa.c2,AS0293,1,31.49,110.37,0.72,0.0,-1.28,0.09,0.0,1.910,m,0
5027219774989312768,15.0139331933,-33.6559661591,18.8723,19.2953,18.2652,-0.015,0.2011,0.109,0.18,-0.346,0.123,0.0778,2018.asa.c12a,AS0288,3,52.53,131.54,0.413,2.105,-2.19,0.06,0.107,2.830,m,0
5027219779285853312,15.0150040517,-33.6575229528,17.1956,17.8787,16.4024,0.0333,0.0762,0.005,0.066,-0.196,0.045,0.0755,2004.Sclcen,ET0066,1,61.15,117.02,0.28,0.0,-1.29,0.043,0.0,4.343,m,0
5027231736474799104,15.0152331952,-33.6134728777,19.2225,19.6686,18.6675,-0.2914,0.2673,0.447,0.28,-0.248,0.155,0.1386,2017.sclcen2,AT03892,1,26.36,104.94,0.66,0.0,-1.73,0.117,0.0,3.850,m,0
5027219126450828032,15.0155474948,-33.6812757427,18.4437,18.9084,17.7794,-0.1883,0.1529,-0.015,0.125,-0.158,0.092,0.0429,2017.sclcen2,AT04805,1,47.28,104.36,0.36,0.0,-2.06,0.066,0.0,2.491,m,0
5027219573127952384,15.0168521784,-33.6669639634,18.229,18.7551,17.5184,0.0911,0.1389,-0.082,0.11,-0.052,0.082,0.062,2017.sclcen2,AT04576,1,52.85,104.49,0.31,0.0,-1.41,0.052,0.0,4.378,m,0
5027218160081411200,15.0173533175,-33.7256770047,17.7581,18.3123,17.0566,0.0451,0.0998,-0.107,0.082,-0.115,0.059,0.0322,2004.Sclcen,ET0330,10,158.91,112.78,0.108,1.269,-2.17,0.019,0.071,7.056,m,0
5003194797383390080,15.0176301024,-33.8727654181,17.0436,17.6917,16.2779,0.0206,0.0675,0.128,0.052,-0.137,0.04,0.2421,2018.asa.c16,AS0051,2,164.76,107.79,0.122,0.158,-2.5,0.019,0.072,0.980,m,0
5003194002812681856,15.0186851417,-33.8946413482,19.365,19.7506,18.8498,-0.1707,0.3315,0.331,0.255,0.136,0.172,0.2738,2018.asa.c1,AS1549,1,18.44,119.8,1.18,0.0,-1.67,0.167,0.0,5.362,m,0
5027217919563176320,15.0191302822,-33.7492970121,19.1601,19.6337,18.5283,-0.0251,0.2403,-0.022,0.229,0.134,0.14,0.0631,2018.asa.c17,AS0364,2,38.86,105.3,0.481,8.068,-1.47,0.072,0.579,4.747,m,0
5003195652080432512,15.0193669604,-33.8107578178,18.7801,19.2447,17.989,0.0403,0.1793,0.228,0.153,0.063,0.111,0.1516,2018.asa.c16,AS0257,1,31.53,112.28,0.57,0.0,-0.97,0.088,0.0,6.925,m,0
5027233725042368384,15.0196982388,-33.5287030874,18.8499,19.3538,18.2005,-0.0467,0.2282,-0.182,0.2,-0.12,0.132,0.2619,2018.asa.c2,AS0281,2,49.52,106.31,0.377,0.075,-1.97,0.063,0.016,2.314,m,0
5003194002812688128,15.0197906336,-33.8850946742,19.1071,19.6287,18.4827,-0.326,0.2423,0.091,0.215,-0.186,0.139,0.2597,2018.asa.c1,AS1433,2,46.46,121.06,0.429,2.536,-1.66,0.065,0.01,2.284,m,0
5027217953922925568,15.0198837464,-33.7447845666,19.4792,19.997,18.8632,0.525,0.3002,-0.258,0.289,-0.158,0.176,0.0565,2018.asa.c16,AS5016,1,15.02,106.44,1.19,0.0,-1.26,0.196,0.0,5.988,m,0
5027235202511141632,15.0200566681,-33.4694345018,18.1753,18.756,17.4728,-0.3652,0.1686,0.052,0.138,-0.154,0.091,0.3484,2018.asa.c12a,AS0128,2,37.86,108.65,0.407,0.098,-1.48,0.068,0.087,5.972,m,0
5003195484578155776,15.0200965457,-33.8259050298,17.6322,18.2601,16.8947,0.2086,0.0919,0.115,0.078,-0.24,0.053,0.1734,2018.asa.c16,AS0081,1,66.09,117.41,0.29,0.0,-0.8,0.04,0.0,5.668,m,0
5027219981146965888,15.0205774169,-33.6154556454,18.5321,19.0472,17.871,-0.0097,0.1674,0.192,0.129,-0.095,0.101,0.1357,2017.sclcen3,AT03915,1,39.77,115.36,0.43,0.0,-2.14,0.081,0.0,1.470,m,0
5003198641377713664,15.0206808522,-33.7724233664,19.2285,19.7527,18.6305,0.3245,0.2394,0.142,0.233,-0.145,0.147,0.0958,2018.asa.c1,AS1507,1,25.72,108.96,0.83,0.0,-1.06,0.111,0.0,1.889,m,0
5003198641377701632,15.0208389415,-33.7822132596,19.378,19.8933,18.7684,0.0076,0.2602,-0.007,0.258,-0.11,0.158,0.1098,2018.asa.c16,AS0419,1,14.1,115.64,1.45,0.0,-1.39,0.21,0.0,0.208,m,0
5003144666525078400,15.0209274521,-34.0212776038,17.9733,18.4753,17.2923,0.1533,0.1175,0.199,0.087,-0.159,0.069,0.4583,2017.sclpm,AT07935,2,82.12,123.7,0.372,0.112,-3.17,0.069,0.064,2.973,m,0
5027218160081376896,15.0210269711,-33.7386699317,18.9365,19.4689,18.2771,-0.4366,0.215,-0.205,0.187,-0.052,0.125,0.0476,2018.asa.c1,AS1355,1,31.94,121.02,0.63,0.0,-1.24,0.089,0.0,5.670,m,0
5003144902746507776,15.0211558425,-33.9998155515,19.4204,19.9052,18.8197,-0.1103,0.3195,0.236,0.234,-0.298,0.181,0.4269,2018.asa.c1,AS1572,2,37.31,118.78,0.621,1.242,-1.89,0.086,0.122,1.169,m,0
5003193831013980672,15.0215878624,-33.9133021583,19.0347,19.4803,18.3902,0.0434,0.2309,-0.084,0.172,-0.145,0.133,0.3006,2017.sclpm,AT07397,1,34.52,116.19,0.55,0.0,-2.13,0.098,0.0,1.260,m,0
5003195656377176832,15.0218580952,-33.8052986346,19.6336,20.1108,19.0404,-0.0883,0.3665,0.328,0.339,-0.262,0.224,0.1431,2017.sclpm,AT06465,1,26.48,122.17,0.73,0.0,-1.68,0.119,0.0,0.778,m,0
5027219809349087872,15.0219990276,-33.6393344251,18.8783,19.3652,18.2721,-0.1708,0.2121,0.55,0.165,-0.456,0.123,0.101,2018.asa.c1,AS1342,1,20.32,109.67,1.01,0.0,-2.23,0.171,0.0,12.905,m,0
5003195686440190208,15.0220477615,-33.7927148564,19.4358,19.8853,18.8543,0.6409,0.3171,0.305,0.289,-0.527,0.182,0.1248,2018.asa.c16,AS0439,1,16.35,120.02,1.26,0.0,-0.91,0.174,0.0,6.155,m,0
5027219981147805440,15.0222233676,-33.6276184516,18.7767,19.3206,18.1216,-0.1118,0.2142,0.02,0.165,-0.151,0.118,0.118,2018.asa.c12a,AS0264,2,33.2,113.13,0.558,4.452,-1.45,0.08,0.136,0.577,m,0
